CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender,R_Score,F_Score,M_Score,RFM_Score,RFMSegment
50874,0,0.0,New (0-3m),STANDARD RISK,1.0,1.0,139.04,2,0,1,Male,5,1,1,7,At Risk
50875,0,15.0,Mature (13-24m),LOW RISK,9.0,1.0,267.99,5,0,2,Female,1,1,5,7,At Risk
50876,0,25.0,Loyal (25m+),LOW RISK,4.0,1.0,129.5,5,0,1,Female,3,1,1,5,Lost Customers
50877,0,10.0,Established (7-12m),STANDARD RISK,2.0,1.0,136.29,3,0,1,Female,4,1,1,6,Lost Customers
50878,0,8.0,Established (7-12m),STANDARD RISK,2.0,2.0,193.62,2,0,1,Male,4,2,4,10,Potential Loyalists
50879,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,132.29,2,0,1,Male,4,1,1,6,Lost Customers
50880,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,135.78,5,0,1,Male,2,1,1,4,Lost Customers
50881,0,2.0,New (0-3m),STANDARD RISK,9.0,1.0,179.88,5,0,2,Male,1,1,4,6,Lost Customers
50882,1,0.0,New (0-3m),STANDARD RISK,3.0,1.0,142.84,5,0,1,Male,4,1,2,7,At Risk
50883,1,0.0,New (0-3m),CRITICAL RISK,7.0,7.0,175.53,2,1,1,Female,2,5,4,11,Potential Loyalists
50884,0,27.0,Loyal (25m+),STANDARD RISK,7.0,12.0,273.28,2,0,1,Female,2,5,5,12,Potential Loyalists
50885,0,30.0,Loyal (25m+),STANDARD RISK,5.0,1.0,297.01,5,1,1,Female,2,1,5,8,At Risk
50886,0,28.0,Loyal (25m+),STANDARD RISK,0.0,2.0,247.32,2,0,1,Male,5,2,5,12,Potential Loyalists
50887,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,192.78,4,1,3,Female,5,1,4,10,Potential Loyalists
50888,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,113.59,3,0,3,Female,5,1,1,7,At Risk
50889,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,147.79,5,0,3,Female,4,1,2,7,At Risk
50890,0,4.0,Growing (4-6m),STANDARD RISK,0.0,1.0,264.22,4,0,1,Female,5,1,5,11,Potential Loyalists
50891,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,129.96,5,0,1,Male,4,1,1,6,Lost Customers
50892,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,112.61,4,0,1,Female,5,1,1,7,At Risk
50893,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,120.99,5,0,1,Male,3,1,1,5,Lost Customers
50894,0,9.0,Established (7-12m),STANDARD RISK,8.0,1.0,158.1,2,0,1,Male,2,1,3,6,Lost Customers
50895,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,156.47,5,0,3,Female,4,1,3,8,At Risk
50896,0,20.0,Mature (13-24m),STANDARD RISK,2.0,1.0,134.2,2,0,1,Male,4,1,1,6,Lost Customers
50897,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,144.0,5,0,3,Male,4,2,2,8,At Risk
50898,0,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,135.0,3,0,1,Male,4,1,1,6,Lost Customers
50899,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.66,5,0,1,Female,5,1,1,7,At Risk
50900,0,20.0,Mature (13-24m),STANDARD RISK,6.0,5.0,271.69,3,0,1,Female,2,5,5,12,Potential Loyalists
50901,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,141.62,3,1,3,Female,4,1,2,7,At Risk
50902,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,1.0,192.04,2,0,3,Male,4,1,4,9,At Risk
50903,0,7.0,Established (7-12m),STANDARD RISK,2.0,1.0,132.94,4,0,1,Female,4,1,1,6,Lost Customers
50904,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.27,3,1,1,Male,4,1,1,6,Lost Customers
50905,0,13.0,Mature (13-24m),STANDARD RISK,7.0,1.0,139.75,3,0,1,Male,2,1,1,4,Lost Customers
50906,0,4.0,Growing (4-6m),MEDIUM RISK,9.0,9.0,207.93,2,0,3,Male,1,5,4,10,Potential Loyalists
50907,1,9.0,Established (7-12m),STANDARD RISK,3.0,4.0,200.96,1,0,3,Male,4,4,4,12,Potential Loyalists
50908,1,2.0,New (0-3m),STANDARD RISK,0.0,1.0,136.46,5,1,1,Female,5,1,1,7,At Risk
50909,1,0.0,New (0-3m),STANDARD RISK,7.0,4.0,174.46,4,0,1,Female,2,4,4,10,Potential Loyalists
50910,0,18.0,Mature (13-24m),STANDARD RISK,7.0,1.0,208.51,5,1,1,Male,2,1,4,7,At Risk
50911,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,121.09,4,0,2,Female,4,1,1,6,Lost Customers
50912,1,0.0,New (0-3m),CRITICAL RISK,2.0,2.0,137.22,1,1,1,Male,4,2,1,7,At Risk
50913,0,18.0,Mature (13-24m),STANDARD RISK,2.0,1.0,193.8,1,1,1,Male,4,1,4,9,At Risk
50914,0,21.0,Mature (13-24m),LOW RISK,2.0,2.0,154.86,5,0,3,Male,4,2,3,9,At Risk
50915,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.42,3,0,2,Female,4,2,1,7,At Risk
50916,0,13.0,Mature (13-24m),LOW RISK,8.0,2.0,237.57,4,0,1,Male,2,2,5,9,At Risk
50917,0,1.0,New (0-3m),STANDARD RISK,3.0,1.0,184.63,5,0,3,Male,4,1,4,9,At Risk
50918,0,17.0,Mature (13-24m),STANDARD RISK,3.0,1.0,131.62,3,0,1,Male,4,1,1,6,Lost Customers
50919,0,26.0,Loyal (25m+),LOW RISK,8.0,8.0,265.98,4,0,1,Male,2,5,5,12,Potential Loyalists
50920,0,22.0,Mature (13-24m),STANDARD RISK,2.0,1.0,166.51,3,0,1,Male,4,1,3,8,At Risk
50921,0,13.0,Mature (13-24m),STANDARD RISK,2.0,1.0,123.45,3,0,1,Male,4,1,1,6,Lost Customers
50922,0,17.0,Mature (13-24m),LOW RISK,3.0,1.0,134.2,4,0,1,Male,4,1,1,6,Lost Customers
50923,0,6.0,Growing (4-6m),STANDARD RISK,3.0,1.0,143.73,5,0,3,Male,4,1,2,7,At Risk
50924,0,7.0,Established (7-12m),STANDARD RISK,12.0,3.0,147.59,5,0,3,Male,1,4,2,7,At Risk
50925,0,3.0,New (0-3m),STANDARD RISK,2.0,2.0,153.01,3,0,3,Male,4,2,2,8,At Risk
50926,0,15.0,Mature (13-24m),STANDARD RISK,8.0,5.0,136.73,1,0,1,Female,2,5,1,8,At Risk
50927,0,17.0,Mature (13-24m),STANDARD RISK,0.0,1.0,147.68,3,0,3,Female,5,1,2,8,At Risk
50928,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,112.74,3,0,1,Male,5,1,1,7,At Risk
50929,0,50.0,Loyal (25m+),STANDARD RISK,8.0,2.0,149.0,3,0,1,Male,2,2,2,6,Lost Customers
50930,0,22.0,Mature (13-24m),LOW RISK,7.0,1.0,204.66,4,0,1,Male,2,1,4,7,At Risk
50931,0,7.0,Established (7-12m),STANDARD RISK,9.0,6.0,270.07,5,0,1,Male,1,5,5,11,Potential Loyalists
50932,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,129.09,3,0,3,Male,4,1,1,6,Lost Customers
50933,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,157.65,4,0,3,Female,5,1,3,9,At Risk
50934,1,0.0,New (0-3m),STANDARD RISK,10.0,10.0,145.99,4,1,3,Female,1,5,2,8,At Risk
50935,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,124.04,3,0,3,Male,5,1,1,7,At Risk
50936,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,131.72,5,1,1,Male,5,1,1,7,At Risk
50937,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.33,4,0,3,Female,5,1,1,7,At Risk
50938,0,17.0,Mature (13-24m),STANDARD RISK,2.0,2.0,202.09,3,1,1,Male,4,2,4,10,Potential Loyalists
50939,0,2.0,New (0-3m),STANDARD RISK,4.0,1.0,186.2,3,0,3,Male,3,1,4,8,At Risk
50940,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,120.64,3,0,2,Male,4,1,1,6,Lost Customers
50941,0,28.0,Loyal (25m+),STANDARD RISK,2.0,1.0,140.35,3,1,1,Male,4,1,1,6,Lost Customers
50942,0,6.0,Growing (4-6m),STANDARD RISK,2.0,1.0,138.38,4,0,1,Female,4,1,1,6,Lost Customers
50943,0,20.0,Mature (13-24m),STANDARD RISK,2.0,1.0,145.91,3,1,3,Female,4,1,2,7,At Risk
50944,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,125.61,5,0,1,Male,5,1,1,7,At Risk
50945,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.63,3,0,1,Male,5,1,1,7,At Risk
50946,0,1.0,New (0-3m),STANDARD RISK,3.0,1.0,148.98,5,0,3,Male,4,1,2,7,At Risk
50947,0,22.0,Mature (13-24m),LOW RISK,2.0,1.0,147.89,5,0,1,Female,4,1,2,7,At Risk
50948,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,131.8,4,0,1,Female,4,1,1,6,Lost Customers
50949,0,1.0,New (0-3m),STANDARD RISK,7.0,1.0,165.49,4,0,1,Male,2,1,3,6,Lost Customers
50950,0,6.0,Growing (4-6m),STANDARD RISK,0.0,1.0,163.88,3,1,1,Male,5,1,3,9,At Risk
50951,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,1.0,212.44,1,0,1,Male,4,1,5,10,Potential Loyalists
50952,0,27.0,Loyal (25m+),STANDARD RISK,12.0,2.0,260.32,1,0,1,Female,1,2,5,8,At Risk
50953,1,0.0,New (0-3m),STANDARD RISK,7.0,1.0,123.62,5,0,1,Male,2,1,1,4,Lost Customers
50954,0,17.0,Mature (13-24m),LOW RISK,17.0,14.0,263.28,5,0,1,Male,1,5,5,11,Potential Loyalists
50955,0,12.0,Established (7-12m),STANDARD RISK,2.0,2.0,183.76,4,0,1,Female,4,2,4,10,Potential Loyalists
50956,0,19.0,Mature (13-24m),LOW RISK,1.0,5.0,266.06,4,0,3,Female,5,5,5,15,Loyal Customers
50957,0,8.0,Established (7-12m),STANDARD RISK,3.0,3.0,186.06,4,0,1,Female,4,4,4,12,Potential Loyalists
50958,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.72,3,0,1,Male,4,1,1,6,Lost Customers
50959,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.18,5,0,1,Male,5,1,1,7,At Risk
50960,0,7.0,Established (7-12m),STANDARD RISK,6.0,8.0,170.83,3,1,3,Male,2,5,3,10,Potential Loyalists
50961,1,0.0,New (0-3m),STANDARD RISK,7.0,7.0,140.84,3,0,1,Female,2,5,2,9,At Risk
50962,0,23.0,Mature (13-24m),STANDARD RISK,9.0,2.0,244.11,1,1,1,Male,1,2,5,8,At Risk
50963,0,9.0,Established (7-12m),STANDARD RISK,7.0,5.0,123.08,3,1,3,Male,2,5,1,8,At Risk
50964,0,15.0,Mature (13-24m),LOW RISK,0.0,1.0,148.41,4,0,1,Male,5,1,2,8,At Risk
50965,0,10.0,Established (7-12m),STANDARD RISK,7.0,3.0,142.85,1,0,1,Male,2,4,2,8,At Risk
50966,0,2.0,New (0-3m),STANDARD RISK,7.0,1.0,197.15,5,0,1,Female,2,1,4,7,At Risk
50967,0,6.0,Growing (4-6m),STANDARD RISK,2.0,1.0,143.2,4,0,1,Male,4,1,2,7,At Risk
50968,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.32,1,0,1,Male,4,1,1,6,Lost Customers
50969,0,15.0,Mature (13-24m),STANDARD RISK,9.0,13.0,201.24,1,1,1,Male,1,5,4,10,Potential Loyalists
50970,0,13.0,Mature (13-24m),LOW RISK,1.0,7.0,154.73,5,0,3,Male,5,5,3,13,Loyal Customers
50971,0,6.0,Growing (4-6m),STANDARD RISK,7.0,5.0,152.07,3,1,1,Male,2,5,2,9,At Risk
50972,0,13.0,Mature (13-24m),STANDARD RISK,7.0,7.0,264.37,1,1,2,Male,2,5,5,12,Potential Loyalists
50973,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,122.96,5,0,1,Male,5,1,1,7,At Risk
50974,0,13.0,Mature (13-24m),STANDARD RISK,2.0,2.0,140.69,1,1,1,Male,4,2,1,7,At Risk
50975,0,18.0,Mature (13-24m),LOW RISK,7.0,7.0,174.41,4,0,1,Male,2,5,4,11,Potential Loyalists
50976,0,8.0,Established (7-12m),STANDARD RISK,2.0,4.0,124.3,3,0,3,Female,4,4,1,9,At Risk
50977,0,5.0,Growing (4-6m),STANDARD RISK,5.0,2.0,158.78,4,0,1,Female,2,2,3,7,At Risk
50978,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,126.44,1,1,3,Male,4,1,1,6,Lost Customers
50979,0,21.0,Mature (13-24m),STANDARD RISK,7.0,7.0,164.39,3,0,3,Female,2,5,3,10,Potential Loyalists
50980,0,2.0,New (0-3m),STANDARD RISK,0.0,1.0,124.51,3,0,1,Male,5,1,1,7,At Risk
50981,0,6.0,Growing (4-6m),STANDARD RISK,2.0,2.0,163.92,5,0,3,Male,4,2,3,9,At Risk
50982,1,0.0,New (0-3m),STANDARD RISK,7.0,6.0,197.14,5,0,3,Male,2,5,4,11,Potential Loyalists
50983,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,160.77,3,0,2,Male,4,1,3,8,At Risk
50984,0,8.0,Established (7-12m),STANDARD RISK,2.0,1.0,124.5,5,0,1,Male,4,1,1,6,Lost Customers
50985,0,3.0,New (0-3m),STANDARD RISK,3.0,1.0,192.5,4,0,3,Male,4,1,4,9,At Risk
50986,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.74,5,1,1,Female,5,1,1,7,At Risk
50987,1,16.0,Mature (13-24m),STANDARD RISK,9.0,1.0,201.69,1,0,1,Female,1,1,4,6,Lost Customers
50988,1,1.0,New (0-3m),STANDARD RISK,4.0,1.0,148.55,4,0,1,Male,3,1,2,6,Lost Customers
50989,0,5.0,Growing (4-6m),STANDARD RISK,2.0,1.0,140.87,5,0,1,Male,4,1,2,7,At Risk
50990,0,21.0,Mature (13-24m),LOW RISK,6.0,7.0,123.67,5,0,1,Female,2,5,1,8,At Risk
50991,0,7.0,Established (7-12m),STANDARD RISK,0.0,1.0,129.72,1,0,1,Male,5,1,1,7,At Risk
50992,0,28.0,Loyal (25m+),STANDARD RISK,13.0,2.0,295.86,1,0,3,Male,1,2,5,8,At Risk
50993,0,7.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.84,1,0,1,Male,5,2,3,10,Potential Loyalists
50994,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.61,1,0,1,Female,5,1,1,7,At Risk
50995,0,11.0,Established (7-12m),STANDARD RISK,7.0,7.0,199.24,4,0,3,Male,2,5,4,11,Potential Loyalists
50996,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,141.98,4,0,3,Female,4,1,2,7,At Risk
50997,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,168.15,3,0,3,Female,5,1,3,9,At Risk
50998,0,2.0,New (0-3m),STANDARD RISK,5.0,1.0,147.23,5,1,1,Male,2,1,2,5,Lost Customers
50999,0,8.0,Established (7-12m),STANDARD RISK,4.0,1.0,161.42,3,1,1,Female,3,1,3,7,At Risk
51000,0,12.0,Established (7-12m),STANDARD RISK,6.0,7.0,182.37,3,0,3,Male,2,5,4,11,Potential Loyalists
51001,0,2.0,New (0-3m),STANDARD RISK,3.0,1.0,188.53,1,0,1,Male,4,1,4,9,At Risk
51002,0,23.0,Mature (13-24m),STANDARD RISK,0.0,1.0,293.31,3,1,3,Male,5,1,5,11,Potential Loyalists
51003,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,120.73,3,0,1,Male,4,2,1,7,At Risk
51004,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,155.62,5,1,1,Male,4,1,3,8,At Risk
51005,0,15.0,Mature (13-24m),STANDARD RISK,1.0,1.0,296.13,1,0,1,Male,5,1,5,11,Potential Loyalists
51006,0,8.0,Established (7-12m),STANDARD RISK,8.0,6.0,134.07,3,0,1,Male,2,5,1,8,At Risk
51007,0,7.0,Established (7-12m),STANDARD RISK,7.0,7.0,150.63,3,0,1,Male,2,5,2,9,At Risk
51008,0,13.0,Mature (13-24m),LOW RISK,2.0,1.0,146.39,5,0,3,Female,4,1,2,7,At Risk
51009,0,16.0,Mature (13-24m),LOW RISK,2.0,1.0,148.76,4,0,1,Male,4,1,2,7,At Risk
51010,0,8.0,Established (7-12m),STANDARD RISK,1.0,1.0,126.9,1,0,1,Male,5,1,1,7,At Risk
51011,0,19.0,Mature (13-24m),LOW RISK,12.0,1.0,275.67,5,0,3,Male,1,1,5,7,At Risk
51012,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,124.08,4,1,1,Male,5,1,1,7,At Risk
51013,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,128.14,3,1,1,Female,4,1,1,6,Lost Customers
51014,0,23.0,Mature (13-24m),STANDARD RISK,3.0,12.0,212.45,3,1,1,Male,4,5,5,14,Loyal Customers
51015,0,5.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,133.12,1,0,1,Female,4,1,1,6,Lost Customers
51016,0,17.0,Mature (13-24m),STANDARD RISK,10.0,1.0,290.49,1,1,1,Female,1,1,5,7,At Risk
51017,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,121.41,4,0,1,Male,5,1,1,7,At Risk
51018,0,18.0,Mature (13-24m),STANDARD RISK,4.0,1.0,157.69,5,1,1,Female,3,1,3,7,At Risk
51019,0,18.0,Mature (13-24m),LOW RISK,5.0,4.0,143.85,5,0,3,Male,2,4,2,8,At Risk
51020,0,4.0,Growing (4-6m),STANDARD RISK,3.0,1.0,153.32,5,0,3,Male,4,1,2,7,At Risk
51021,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,146.63,3,1,1,Female,5,1,2,8,At Risk
51022,0,7.0,Established (7-12m),STANDARD RISK,2.0,7.0,147.24,1,0,1,Male,4,5,2,11,Potential Loyalists
51023,0,22.0,Mature (13-24m),LOW RISK,4.0,1.0,132.11,5,0,1,Female,3,1,1,5,Lost Customers
51024,0,12.0,Established (7-12m),STANDARD RISK,7.0,7.0,153.77,5,0,1,Male,2,5,3,10,Potential Loyalists
51025,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,140.66,5,0,1,Male,2,1,1,4,Lost Customers
51026,0,8.0,Established (7-12m),STANDARD RISK,10.0,1.0,152.08,5,0,1,Male,1,1,2,4,Lost Customers
51027,0,1.0,New (0-3m),STANDARD RISK,0.0,1.0,0.0,5,0,1,Female,5,1,1,7,At Risk
51028,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,131.17,1,0,1,Male,4,2,1,7,At Risk
51029,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.69,1,1,3,Female,5,1,1,7,At Risk
51030,0,20.0,Mature (13-24m),STANDARD RISK,0.0,1.0,296.58,3,0,2,Female,5,1,5,11,Potential Loyalists
51031,0,12.0,Established (7-12m),STANDARD RISK,7.0,1.0,130.69,3,0,1,Male,2,1,1,4,Lost Customers
51032,0,13.0,Mature (13-24m),STANDARD RISK,12.0,14.0,204.35,3,0,1,Female,1,5,4,10,Potential Loyalists
51033,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,141.48,3,0,1,Female,1,2,2,5,Lost Customers
51034,0,10.0,Established (7-12m),STANDARD RISK,2.0,1.0,157.68,3,0,1,Male,4,1,3,8,At Risk
51035,0,12.0,Established (7-12m),STANDARD RISK,8.0,3.0,150.42,3,0,1,Female,2,4,2,8,At Risk
51036,0,18.0,Mature (13-24m),STANDARD RISK,9.0,3.0,157.7,1,0,1,Female,1,4,3,8,At Risk
51037,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,177.56,3,1,1,Female,4,1,4,9,At Risk
51038,1,0.0,New (0-3m),STANDARD RISK,0.0,6.0,203.06,5,0,3,Male,5,5,4,14,Loyal Customers
51039,0,10.0,Established (7-12m),STANDARD RISK,7.0,7.0,139.36,4,0,1,Female,2,5,1,8,At Risk
51040,0,13.0,Mature (13-24m),STANDARD RISK,3.0,3.0,179.45,1,1,1,Female,4,4,4,12,Potential Loyalists
51041,0,17.0,Mature (13-24m),STANDARD RISK,2.0,1.0,157.43,1,1,2,Male,4,1,3,8,At Risk
51042,0,21.0,Mature (13-24m),STANDARD RISK,2.0,2.0,252.02,1,0,1,Male,4,2,5,11,Potential Loyalists
51043,1,0.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.4,1,1,3,Male,4,2,3,9,At Risk
51044,0,0.0,New (0-3m),CRITICAL RISK,3.0,1.0,137.6,1,1,1,Female,4,1,1,6,Lost Customers
51045,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,135.17,3,0,1,Female,4,1,1,6,Lost Customers
51046,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,125.8,1,0,1,Male,4,1,1,6,Lost Customers
51047,1,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.66,5,1,1,Male,4,1,1,6,Lost Customers
51048,0,2.0,New (0-3m),STANDARD RISK,4.0,1.0,158.69,3,0,3,Male,3,1,3,7,At Risk
51049,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,180.08,5,0,1,Female,4,1,4,9,At Risk
51050,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,152.06,3,0,1,Male,2,1,2,5,Lost Customers
51051,0,12.0,Established (7-12m),STANDARD RISK,0.0,1.0,152.95,4,0,1,Male,5,1,2,8,At Risk
51052,0,22.0,Mature (13-24m),LOW RISK,2.0,1.0,264.13,4,0,1,Female,4,1,5,10,Potential Loyalists
51053,0,23.0,Mature (13-24m),LOW RISK,11.0,2.0,232.69,5,0,1,Female,1,2,5,8,At Risk
51054,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.83,3,0,3,Female,4,2,1,7,At Risk
51055,0,7.0,Established (7-12m),STANDARD RISK,9.0,7.0,154.33,4,0,1,Female,1,5,3,9,At Risk
51056,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,120.13,4,0,1,Male,4,1,1,6,Lost Customers
51057,0,22.0,Mature (13-24m),STANDARD RISK,12.0,2.0,239.66000000000005,3,1,1,Female,1,2,5,8,At Risk
51058,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,143.74,3,0,1,Female,4,1,2,7,At Risk
51059,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,168.42,5,0,1,Male,3,1,3,7,At Risk
51060,0,27.0,Loyal (25m+),STANDARD RISK,7.0,4.0,274.26,3,0,1,Female,2,4,5,11,Potential Loyalists
51061,0,16.0,Mature (13-24m),STANDARD RISK,11.0,6.0,276.03,3,0,1,Male,1,5,5,11,Potential Loyalists
51062,1,0.0,New (0-3m),CRITICAL RISK,7.0,6.0,145.81,1,1,3,Male,2,5,2,9,At Risk
51063,0,11.0,Established (7-12m),STANDARD RISK,9.0,2.0,147.35,1,0,1,Male,1,2,2,5,Lost Customers
51064,0,2.0,New (0-3m),STANDARD RISK,9.0,1.0,141.87,4,1,3,Male,1,1,2,4,Lost Customers
51065,0,6.0,Growing (4-6m),MEDIUM RISK,4.0,1.0,155.05,1,0,3,Male,3,1,3,7,At Risk
51066,0,5.0,Growing (4-6m),STANDARD RISK,6.0,1.0,154.7,4,0,1,Male,2,1,3,6,Lost Customers
51067,0,4.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,154.76,1,0,3,Female,4,1,3,8,At Risk
51068,0,22.0,Mature (13-24m),STANDARD RISK,2.0,2.0,125.87,5,1,1,Female,4,2,1,7,At Risk
51069,0,11.0,Established (7-12m),STANDARD RISK,3.0,3.0,124.4,4,0,1,Female,4,4,1,9,At Risk
51070,0,20.0,Mature (13-24m),LOW RISK,2.0,2.0,259.72,4,0,3,Female,4,2,5,11,Potential Loyalists
51071,0,22.0,Mature (13-24m),STANDARD RISK,0.0,2.0,253.79,3,0,1,Male,5,2,5,12,Potential Loyalists
51072,0,14.0,Mature (13-24m),STANDARD RISK,2.0,1.0,170.82,3,1,3,Male,4,1,3,8,At Risk
51073,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,127.28,5,0,3,Male,4,1,1,6,Lost Customers
51074,0,6.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,153.68,1,1,3,Female,4,1,3,8,At Risk
51075,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,153.47,3,0,1,Male,4,1,2,7,At Risk
51076,0,17.0,Mature (13-24m),STANDARD RISK,2.0,2.0,131.95,1,1,2,Female,4,2,1,7,At Risk
51077,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,139.89,3,1,1,Male,4,1,1,6,Lost Customers
51078,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,133.06,3,0,1,Female,5,1,1,7,At Risk
51079,0,26.0,Loyal (25m+),STANDARD RISK,2.0,1.0,170.05,1,0,1,Male,4,1,3,8,At Risk
51080,1,11.0,Established (7-12m),STANDARD RISK,7.0,7.0,126.55,3,1,3,Female,2,5,1,8,At Risk
51081,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,113.93,4,0,1,Male,5,1,1,7,At Risk
51082,0,0.0,New (0-3m),STANDARD RISK,7.0,5.0,125.7,1,0,1,Male,2,5,1,8,At Risk
51083,0,28.0,Loyal (25m+),LOW RISK,2.0,1.0,135.37,4,0,1,Male,4,1,1,6,Lost Customers
51084,0,7.0,Established (7-12m),STANDARD RISK,13.0,4.0,139.86,1,0,1,Male,1,4,1,6,Lost Customers
51085,0,30.0,Loyal (25m+),STANDARD RISK,0.0,1.0,208.83,1,0,1,Male,5,1,5,11,Potential Loyalists
51086,0,9.0,Established (7-12m),STANDARD RISK,13.0,2.0,120.28,4,0,1,Male,1,2,1,4,Lost Customers
51087,0,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,195.25,1,0,3,Male,4,1,4,9,At Risk
51088,0,7.0,Established (7-12m),STANDARD RISK,7.0,8.0,129.29,1,0,1,Female,2,5,1,8,At Risk
51089,1,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.75,1,1,3,Male,4,1,1,6,Lost Customers
51090,0,17.0,Mature (13-24m),STANDARD RISK,7.0,6.0,178.79,1,1,1,Female,2,5,4,11,Potential Loyalists
51091,0,8.0,Established (7-12m),STANDARD RISK,4.0,1.0,149.3,1,1,1,Male,3,1,2,6,Lost Customers
51092,0,16.0,Mature (13-24m),STANDARD RISK,8.0,8.0,178.47,1,1,3,Male,2,5,4,11,Potential Loyalists
51093,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,144.01,3,0,1,Male,3,1,2,6,Lost Customers
51094,0,14.0,Mature (13-24m),STANDARD RISK,7.0,8.0,192.41,3,0,3,Male,2,5,4,11,Potential Loyalists
51095,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,129.74,3,0,1,Female,4,1,1,6,Lost Customers
51096,0,9.0,Established (7-12m),STANDARD RISK,7.0,6.0,145.02,1,0,3,Female,2,5,2,9,At Risk
51097,0,18.0,Mature (13-24m),STANDARD RISK,4.0,14.0,207.48,3,0,1,Male,3,5,4,12,Potential Loyalists
51098,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.55,3,0,2,Male,5,1,1,7,At Risk
51099,1,10.0,Established (7-12m),STANDARD RISK,3.0,14.0,229.36,3,0,3,Male,4,5,5,14,Loyal Customers
