CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender
50985,0,3.0,New (0-3m),STANDARD RISK,3.0,1.0,192.5,4,0,3,Male
50986,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.74,5,1,1,Female
50987,1,16.0,Mature (13-24m),STANDARD RISK,9.0,1.0,201.69,1,0,1,Female
50988,1,1.0,New (0-3m),STANDARD RISK,4.0,1.0,148.55,4,0,1,Male
50989,0,5.0,Growing (4-6m),STANDARD RISK,2.0,1.0,140.87,5,0,1,Male
50990,0,21.0,Mature (13-24m),LOW RISK,6.0,7.0,123.67,5,0,1,Female
50991,0,7.0,Established (7-12m),STANDARD RISK,0.0,1.0,129.72,1,0,1,Male
50992,0,28.0,Loyal (25m+),STANDARD RISK,13.0,2.0,295.86,1,0,3,Male
50993,0,7.0,Established (7-12m),STANDARD RISK,1.0,2.0,154.84,1,0,1,Male
50994,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.61,1,0,1,Female
50995,0,11.0,Established (7-12m),STANDARD RISK,7.0,7.0,199.24,4,0,3,Male
50996,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,141.98,4,0,3,Female
50997,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,168.15,3,0,3,Female
50998,0,2.0,New (0-3m),STANDARD RISK,5.0,1.0,147.23,5,1,1,Male
50999,0,8.0,Established (7-12m),STANDARD RISK,4.0,1.0,161.42,3,1,1,Female
51000,0,12.0,Established (7-12m),STANDARD RISK,6.0,7.0,182.37,3,0,3,Male
51001,0,2.0,New (0-3m),STANDARD RISK,3.0,1.0,188.53,1,0,1,Male
51002,0,23.0,Mature (13-24m),STANDARD RISK,0.0,1.0,293.31,3,1,3,Male
51003,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,120.73,3,0,1,Male
51004,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,155.62,5,1,1,Male
51005,0,15.0,Mature (13-24m),STANDARD RISK,1.0,1.0,296.13,1,0,1,Male
51006,0,8.0,Established (7-12m),STANDARD RISK,8.0,6.0,134.07,3,0,1,Male
51007,0,7.0,Established (7-12m),STANDARD RISK,7.0,7.0,150.63,3,0,1,Male
51008,0,13.0,Mature (13-24m),LOW RISK,2.0,1.0,146.39,5,0,3,Female
51009,0,16.0,Mature (13-24m),LOW RISK,2.0,1.0,148.76,4,0,1,Male
51010,0,8.0,Established (7-12m),STANDARD RISK,1.0,1.0,126.9,1,0,1,Male
51011,0,19.0,Mature (13-24m),LOW RISK,12.0,1.0,275.67,5,0,3,Male
51012,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,124.08,4,1,1,Male
51013,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,128.14,3,1,1,Female
51014,0,23.0,Mature (13-24m),STANDARD RISK,3.0,12.0,212.45,3,1,1,Male
51015,0,5.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,133.12,1,0,1,Female
51016,0,17.0,Mature (13-24m),STANDARD RISK,10.0,1.0,290.49,1,1,1,Female
51017,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,121.41,4,0,1,Male
51018,0,18.0,Mature (13-24m),STANDARD RISK,4.0,1.0,157.69,5,1,1,Female
51019,0,18.0,Mature (13-24m),LOW RISK,5.0,4.0,143.85,5,0,3,Male
51020,0,4.0,Growing (4-6m),STANDARD RISK,3.0,1.0,153.32,5,0,3,Male
51021,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,146.63,3,1,1,Female
51022,0,7.0,Established (7-12m),STANDARD RISK,2.0,7.0,147.24,1,0,1,Male
51023,0,22.0,Mature (13-24m),LOW RISK,4.0,1.0,132.11,5,0,1,Female
51024,0,12.0,Established (7-12m),STANDARD RISK,7.0,7.0,153.77,5,0,1,Male
51025,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,140.66,5,0,1,Male
51026,0,8.0,Established (7-12m),STANDARD RISK,10.0,1.0,152.08,5,0,1,Male
51027,0,1.0,New (0-3m),STANDARD RISK,0.0,1.0,0.0,5,0,1,Female
51028,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,131.17,1,0,1,Male
51029,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.69,1,1,3,Female
51030,0,20.0,Mature (13-24m),STANDARD RISK,0.0,1.0,296.58,3,0,2,Female
51031,0,12.0,Established (7-12m),STANDARD RISK,7.0,1.0,130.69,3,0,1,Male
51032,0,13.0,Mature (13-24m),STANDARD RISK,12.0,14.0,204.35,3,0,1,Female
51033,0,8.0,Established (7-12m),STANDARD RISK,9.0,2.0,141.48,3,0,1,Female
51034,0,10.0,Established (7-12m),STANDARD RISK,2.0,1.0,157.68,3,0,1,Male
51035,0,12.0,Established (7-12m),STANDARD RISK,8.0,3.0,150.42,3,0,1,Female
51036,0,18.0,Mature (13-24m),STANDARD RISK,9.0,3.0,157.7,1,0,1,Female
51037,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,177.56,3,1,1,Female
51038,1,0.0,New (0-3m),STANDARD RISK,0.0,6.0,203.06,5,0,3,Male
51039,0,10.0,Established (7-12m),STANDARD RISK,7.0,7.0,139.36,4,0,1,Female
51040,0,13.0,Mature (13-24m),STANDARD RISK,3.0,3.0,179.45,1,1,1,Female
51041,0,17.0,Mature (13-24m),STANDARD RISK,2.0,1.0,157.43,1,1,2,Male
51042,0,21.0,Mature (13-24m),STANDARD RISK,2.0,2.0,252.02,1,0,1,Male
51043,1,0.0,New (0-3m),CRITICAL RISK,2.0,2.0,154.4,1,1,3,Male
51044,0,0.0,New (0-3m),CRITICAL RISK,3.0,1.0,137.6,1,1,1,Female
51045,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,135.17,3,0,1,Female
51046,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,125.8,1,0,1,Male
51047,1,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.66,5,1,1,Male
51048,0,2.0,New (0-3m),STANDARD RISK,4.0,1.0,158.69,3,0,3,Male
51049,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,180.08,5,0,1,Female
51050,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,152.06,3,0,1,Male
51051,0,12.0,Established (7-12m),STANDARD RISK,0.0,1.0,152.95,4,0,1,Male
51052,0,22.0,Mature (13-24m),LOW RISK,2.0,1.0,264.13,4,0,1,Female
51053,0,23.0,Mature (13-24m),LOW RISK,11.0,2.0,232.69,5,0,1,Female
51054,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.83,3,0,3,Female
51055,0,7.0,Established (7-12m),STANDARD RISK,9.0,7.0,154.33,4,0,1,Female
51056,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,120.13,4,0,1,Male
51057,0,22.0,Mature (13-24m),STANDARD RISK,12.0,2.0,239.66000000000005,3,1,1,Female
51058,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,143.74,3,0,1,Female
51059,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,168.42,5,0,1,Male
51060,0,27.0,Loyal (25m+),STANDARD RISK,7.0,4.0,274.26,3,0,1,Female
51061,0,16.0,Mature (13-24m),STANDARD RISK,11.0,6.0,276.03,3,0,1,Male
51062,1,0.0,New (0-3m),CRITICAL RISK,7.0,6.0,145.81,1,1,3,Male
51063,0,11.0,Established (7-12m),STANDARD RISK,9.0,2.0,147.35,1,0,1,Male
51064,0,2.0,New (0-3m),STANDARD RISK,9.0,1.0,141.87,4,1,3,Male
51065,0,6.0,Growing (4-6m),MEDIUM RISK,4.0,1.0,155.05,1,0,3,Male
51066,0,5.0,Growing (4-6m),STANDARD RISK,6.0,1.0,154.7,4,0,1,Male
51067,0,4.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,154.76,1,0,3,Female
51068,0,22.0,Mature (13-24m),STANDARD RISK,2.0,2.0,125.87,5,1,1,Female
51069,0,11.0,Established (7-12m),STANDARD RISK,3.0,3.0,124.4,4,0,1,Female
51070,0,20.0,Mature (13-24m),LOW RISK,2.0,2.0,259.72,4,0,3,Female
51071,0,22.0,Mature (13-24m),STANDARD RISK,0.0,2.0,253.79,3,0,1,Male
51072,0,14.0,Mature (13-24m),STANDARD RISK,2.0,1.0,170.82,3,1,3,Male
51073,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,127.28,5,0,3,Male
51074,0,6.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,153.68,1,1,3,Female
51075,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,153.47,3,0,1,Male
51076,0,17.0,Mature (13-24m),STANDARD RISK,2.0,2.0,131.95,1,1,2,Female
51077,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,139.89,3,1,1,Male
51078,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,133.06,3,0,1,Female
51079,0,26.0,Loyal (25m+),STANDARD RISK,2.0,1.0,170.05,1,0,1,Male
51080,1,11.0,Established (7-12m),STANDARD RISK,7.0,7.0,126.55,3,1,3,Female
51081,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,113.93,4,0,1,Male
51082,0,0.0,New (0-3m),STANDARD RISK,7.0,5.0,125.7,1,0,1,Male
51083,0,28.0,Loyal (25m+),LOW RISK,2.0,1.0,135.37,4,0,1,Male
51084,0,7.0,Established (7-12m),STANDARD RISK,13.0,4.0,139.86,1,0,1,Male
51085,0,30.0,Loyal (25m+),STANDARD RISK,0.0,1.0,208.83,1,0,1,Male
51086,0,9.0,Established (7-12m),STANDARD RISK,13.0,2.0,120.28,4,0,1,Male
51087,0,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,195.25,1,0,3,Male
51088,0,7.0,Established (7-12m),STANDARD RISK,7.0,8.0,129.29,1,0,1,Female
51089,1,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.75,1,1,3,Male
51090,0,17.0,Mature (13-24m),STANDARD RISK,7.0,6.0,178.79,1,1,1,Female
51091,0,8.0,Established (7-12m),STANDARD RISK,4.0,1.0,149.3,1,1,1,Male
51092,0,16.0,Mature (13-24m),STANDARD RISK,8.0,8.0,178.47,1,1,3,Male
51093,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,144.01,3,0,1,Male
51094,0,14.0,Mature (13-24m),STANDARD RISK,7.0,8.0,192.41,3,0,3,Male
51095,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,129.74,3,0,1,Female
51096,0,9.0,Established (7-12m),STANDARD RISK,7.0,6.0,145.02,1,0,3,Female
51097,0,18.0,Mature (13-24m),STANDARD RISK,4.0,14.0,207.48,3,0,1,Male
51098,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.55,3,0,2,Male
51099,1,10.0,Established (7-12m),STANDARD RISK,3.0,14.0,229.36,3,0,3,Male
51100,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,123.05,3,0,1,Male
51101,0,18.0,Mature (13-24m),LOW RISK,6.0,8.0,267.04,4,0,1,Female
51102,0,5.0,Growing (4-6m),STANDARD RISK,3.0,1.0,134.33,3,0,1,Male
51103,0,4.0,Growing (4-6m),STANDARD RISK,3.0,1.0,134.77,3,0,1,Male
51104,0,14.0,Mature (13-24m),LOW RISK,2.0,1.0,164.3,4,0,2,Male
51105,0,13.0,Mature (13-24m),STANDARD RISK,0.0,1.0,165.16,5,1,1,Female
51106,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,139.07,5,0,1,Male
51107,0,19.0,Mature (13-24m),LOW RISK,9.0,1.0,155.62,4,0,1,Male
51108,0,8.0,Established (7-12m),STANDARD RISK,7.0,1.0,168.83,3,0,1,Male
51109,0,3.0,New (0-3m),STANDARD RISK,8.0,1.0,128.62,1,0,1,Male
51110,0,20.0,Mature (13-24m),LOW RISK,0.0,1.0,149.78,4,0,3,Male
51111,0,19.0,Mature (13-24m),STANDARD RISK,3.0,1.0,203.68,1,1,3,Male
51112,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,161.34,5,1,3,Male
51113,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,167.35,4,0,3,Male
51114,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,132.95,4,0,1,Female
51115,0,4.0,Growing (4-6m),MEDIUM RISK,4.0,1.0,152.38,1,0,1,Female
51116,0,12.0,Established (7-12m),STANDARD RISK,8.0,5.0,164.72,1,1,1,Male
51117,0,5.0,Growing (4-6m),STANDARD RISK,2.0,1.0,196.1,3,0,3,Male
51118,0,13.0,Mature (13-24m),LOW RISK,8.0,12.0,298.33,4,0,3,Male
51119,0,18.0,Mature (13-24m),STANDARD RISK,3.0,1.0,197.56,3,0,2,Female
51120,0,3.0,New (0-3m),STANDARD RISK,7.0,1.0,149.68,5,0,1,Female
51121,0,9.0,Established (7-12m),STANDARD RISK,1.0,2.0,121.45,1,0,2,Male
51122,1,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,121.8,1,0,2,Female
51123,0,4.0,Growing (4-6m),STANDARD RISK,2.0,1.0,183.46,3,0,3,Male
51124,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,134.45,1,0,1,Female
51125,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.6,4,0,3,Female
51126,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,162.94,3,1,1,Male
51127,0,3.0,New (0-3m),STANDARD RISK,7.0,1.0,171.4,5,0,3,Male
51128,0,7.0,Established (7-12m),STANDARD RISK,2.0,1.0,129.32,1,1,1,Male
51129,0,6.0,Growing (4-6m),STANDARD RISK,7.0,1.0,151.47,4,0,3,Female
51130,0,22.0,Mature (13-24m),STANDARD RISK,4.0,1.0,145.07,1,0,3,Female
51131,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,185.64,5,1,3,Female
51132,0,11.0,Established (7-12m),STANDARD RISK,5.0,1.0,124.68,4,0,1,Female
51133,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,181.61,3,0,3,Male
51134,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,121.09,5,0,1,Female
51135,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,152.94,3,0,1,Male
51136,0,5.0,Growing (4-6m),STANDARD RISK,7.0,1.0,127.18,4,0,1,Male
51137,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,158.11,1,1,1,Male
51138,1,6.0,Growing (4-6m),STANDARD RISK,0.0,1.0,124.37,3,1,1,Male
51139,0,15.0,Mature (13-24m),LOW RISK,4.0,1.0,127.66,4,0,1,Male
51140,0,28.0,Loyal (25m+),LOW RISK,0.0,1.0,290.38,5,0,1,Male
51141,0,6.0,Growing (4-6m),STANDARD RISK,7.0,1.0,130.55,4,0,1,Male
51142,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,122.89,5,0,1,Male
51143,0,7.0,Established (7-12m),STANDARD RISK,7.0,1.0,140.01,3,1,3,Male
51144,0,26.0,Loyal (25m+),STANDARD RISK,3.0,1.0,229.65,3,1,1,Female
51145,0,16.0,Mature (13-24m),STANDARD RISK,8.0,1.0,135.39,1,0,2,Male
51146,0,7.0,Established (7-12m),STANDARD RISK,2.0,2.0,160.29,1,0,3,Female
51147,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,126.79,4,0,3,Male
51148,0,11.0,Established (7-12m),STANDARD RISK,4.0,1.0,137.02,3,0,1,Female
51149,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,123.98,5,1,1,Female
51150,0,4.0,Growing (4-6m),MEDIUM RISK,7.0,5.0,154.68,1,0,3,Female
51151,0,24.0,Mature (13-24m),STANDARD RISK,3.0,2.0,231.16000000000005,3,0,1,Female
51152,0,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,141.89,4,0,3,Male
51153,0,19.0,Mature (13-24m),STANDARD RISK,2.0,2.0,293.28,1,1,1,Male
51154,0,9.0,Established (7-12m),STANDARD RISK,7.0,5.0,183.21,5,1,1,Male
51155,1,7.0,Established (7-12m),STANDARD RISK,3.0,2.0,123.42,4,1,1,Male
51156,0,10.0,Established (7-12m),STANDARD RISK,7.0,4.0,140.71,4,0,2,Male
51157,1,0.0,New (0-3m),CRITICAL RISK,7.0,7.0,158.13,1,1,3,Male
51158,0,6.0,Growing (4-6m),STANDARD RISK,6.0,7.0,131.43,5,0,1,Male
51159,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,120.44,1,0,1,Male
51160,0,12.0,Established (7-12m),STANDARD RISK,2.0,2.0,234.64,3,0,1,Male
51161,0,19.0,Mature (13-24m),LOW RISK,2.0,2.0,179.91,4,0,3,Male
51162,0,13.0,Mature (13-24m),LOW RISK,2.0,1.0,133.77,5,0,1,Female
51163,0,15.0,Mature (13-24m),LOW RISK,0.0,1.0,155.38,5,0,1,Male
51164,0,8.0,Established (7-12m),STANDARD RISK,7.0,1.0,157.62,1,0,1,Male
51165,0,11.0,Established (7-12m),STANDARD RISK,8.0,3.0,125.92,4,0,2,Male
51166,1,0.0,New (0-3m),STANDARD RISK,7.0,1.0,153.46,5,0,1,Male
51167,1,0.0,New (0-3m),STANDARD RISK,8.0,1.0,142.13,5,0,1,Male
51168,0,12.0,Established (7-12m),STANDARD RISK,2.0,2.0,141.27,1,0,3,Male
51169,0,16.0,Mature (13-24m),STANDARD RISK,2.0,1.0,124.38,3,0,1,Male
51170,0,14.0,Mature (13-24m),LOW RISK,2.0,1.0,168.7,4,0,1,Male
51171,0,14.0,Mature (13-24m),STANDARD RISK,5.0,13.0,204.47,3,1,3,Female
51172,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,196.67,3,0,1,Female
51173,1,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,121.48,4,1,2,Female
51174,1,9.0,Established (7-12m),STANDARD RISK,7.0,3.0,189.26,4,0,1,Female
51175,0,13.0,Mature (13-24m),STANDARD RISK,3.0,1.0,165.13,1,0,1,Female
51176,0,7.0,Established (7-12m),STANDARD RISK,8.0,4.0,167.99,3,0,3,Male
51177,0,30.0,Loyal (25m+),LOW RISK,14.0,14.0,0.0,4,0,3,Male
51178,0,8.0,Established (7-12m),STANDARD RISK,3.0,1.0,127.05,3,0,1,Male
51179,0,20.0,Mature (13-24m),STANDARD RISK,10.0,14.0,203.33,4,1,1,Female
51180,0,13.0,Mature (13-24m),LOW RISK,7.0,7.0,144.48,5,0,1,Female
51181,0,27.0,Loyal (25m+),STANDARD RISK,7.0,1.0,168.54,1,0,1,Female
51182,0,4.0,Growing (4-6m),STANDARD RISK,2.0,2.0,196.37,5,0,3,Female
51183,0,1.0,New (0-3m),STANDARD RISK,2.0,1.0,135.91,5,0,1,Female
51184,0,11.0,Established (7-12m),STANDARD RISK,3.0,1.0,154.05,1,1,3,Female
51185,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,146.84,1,0,3,Male
51186,0,30.0,Loyal (25m+),STANDARD RISK,2.0,2.0,257.87,3,1,1,Male
51187,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,115.14,3,0,1,Female
51188,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,129.56,5,0,2,Male
51189,1,0.0,New (0-3m),STANDARD RISK,0.0,2.0,123.35,5,1,2,Male
51190,0,18.0,Mature (13-24m),STANDARD RISK,7.0,5.0,151.54,3,0,3,Female
51191,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,169.62,4,1,1,Female
51192,0,16.0,Mature (13-24m),STANDARD RISK,7.0,7.0,156.75,1,0,3,Male
51193,0,0.0,New (0-3m),CRITICAL RISK,2.0,1.0,123.79,1,1,1,Female
51194,0,2.0,New (0-3m),STANDARD RISK,10.0,3.0,138.12,1,0,1,Male
51195,0,5.0,Growing (4-6m),MEDIUM RISK,0.0,1.0,146.48,1,0,3,Male
51196,0,15.0,Mature (13-24m),STANDARD RISK,3.0,3.0,129.36,3,0,1,Male
51197,0,9.0,Established (7-12m),STANDARD RISK,0.0,2.0,121.05,3,0,1,Female
51198,0,19.0,Mature (13-24m),STANDARD RISK,7.0,4.0,185.78,1,0,1,Male
51199,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,127.06,1,0,2,Male
51200,0,2.0,New (0-3m),STANDARD RISK,6.0,1.0,163.84,3,0,1,Male
51201,0,15.0,Mature (13-24m),STANDARD RISK,0.0,1.0,139.68,3,0,1,Male
51202,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,199.07,4,1,3,Male
51203,0,19.0,Mature (13-24m),LOW RISK,8.0,2.0,232.25,5,0,3,Female
51204,0,0.0,New (0-3m),STANDARD RISK,8.0,5.0,135.4,3,0,3,Female
51205,0,2.0,New (0-3m),STANDARD RISK,0.0,1.0,128.04,4,0,2,Male
51206,0,16.0,Mature (13-24m),STANDARD RISK,14.0,6.0,293.92,3,0,1,Female
51207,0,21.0,Mature (13-24m),LOW RISK,9.0,12.0,296.65,4,0,1,Male
51208,1,0.0,New (0-3m),CRITICAL RISK,0.0,1.0,124.39,1,1,1,Male
51209,1,9.0,Established (7-12m),STANDARD RISK,7.0,1.0,173.14,4,0,3,Female
51210,0,0.0,New (0-3m),STANDARD RISK,3.0,7.0,147.74,5,0,1,Female
51211,0,12.0,Established (7-12m),STANDARD RISK,2.0,2.0,139.02,1,0,1,Male
51212,0,28.0,Loyal (25m+),STANDARD RISK,4.0,1.0,126.62,1,0,1,Male
51213,0,1.0,New (0-3m),STANDARD RISK,0.0,1.0,128.56,4,0,3,Female
51214,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,110.81,1,0,3,Male
51215,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,124.72,4,1,1,Male
51216,0,9.0,Established (7-12m),STANDARD RISK,7.0,1.0,156.73,3,1,3,Female
51217,0,4.0,Growing (4-6m),STANDARD RISK,2.0,1.0,141.97,3,0,1,Male
51218,0,7.0,Established (7-12m),STANDARD RISK,0.0,1.0,197.13,1,1,3,Male
51219,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,120.62,5,0,1,Male
51220,0,10.0,Established (7-12m),STANDARD RISK,4.0,1.0,142.84,5,1,1,Male
51221,0,8.0,Established (7-12m),STANDARD RISK,2.0,1.0,147.88,4,1,1,Female
51222,0,18.0,Mature (13-24m),STANDARD RISK,8.0,3.0,159.06,1,0,1,Female
51223,0,9.0,Established (7-12m),STANDARD RISK,8.0,1.0,138.86,1,0,2,Male
51224,0,13.0,Mature (13-24m),LOW RISK,16.0,11.0,268.23,5,0,1,Male
51225,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,129.33,3,1,1,Female
51226,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,165.0,3,0,3,Female
51227,0,21.0,Mature (13-24m),STANDARD RISK,7.0,4.0,271.74,1,0,1,Female
51228,0,17.0,Mature (13-24m),LOW RISK,2.0,2.0,150.33,5,0,1,Male
51229,1,9.0,Established (7-12m),STANDARD RISK,0.0,3.0,123.07,5,1,1,Male
51230,1,19.0,Mature (13-24m),STANDARD RISK,0.0,1.0,125.87,1,0,1,Male
51231,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,155.07,4,0,3,Male
51232,0,14.0,Mature (13-24m),LOW RISK,4.0,1.0,143.93,4,0,3,Female
51233,0,15.0,Mature (13-24m),LOW RISK,7.0,2.0,233.48,5,0,1,Male
51234,0,4.0,Growing (4-6m),MEDIUM RISK,4.0,1.0,165.83,1,1,3,Female
51235,0,7.0,Established (7-12m),STANDARD RISK,1.0,1.0,181.03,1,1,3,Female
51236,0,4.0,Growing (4-6m),STANDARD RISK,2.0,2.0,139.78,3,0,1,Female
51237,0,0.0,New (0-3m),STANDARD RISK,7.0,7.0,125.44,1,0,1,Male
51238,0,18.0,Mature (13-24m),STANDARD RISK,3.0,1.0,153.99,3,0,1,Male
51239,0,6.0,Growing (4-6m),STANDARD RISK,9.0,1.0,154.87,3,0,3,Male
51240,0,1.0,New (0-3m),CRITICAL RISK,7.0,1.0,168.34,1,1,3,Male
51241,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,110.91,5,0,3,Male
51242,0,12.0,Established (7-12m),STANDARD RISK,2.0,1.0,157.36,3,0,3,Female
51243,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.26,4,0,1,Male
51244,0,7.0,Established (7-12m),STANDARD RISK,11.0,6.0,157.47,1,1,1,Male
51245,1,0.0,New (0-3m),STANDARD RISK,2.0,2.0,198.54,3,1,3,Female
51246,0,20.0,Mature (13-24m),LOW RISK,7.0,1.0,154.67,4,0,1,Male
51247,0,29.0,Loyal (25m+),LOW RISK,0.0,1.0,153.8,5,0,3,Female
51248,0,12.0,Established (7-12m),STANDARD RISK,9.0,7.0,151.51,5,0,1,Male
51249,0,9.0,Established (7-12m),STANDARD RISK,7.0,1.0,121.33,4,1,1,Female
51250,0,30.0,Loyal (25m+),STANDARD RISK,0.0,1.0,278.75,1,1,3,Female
51251,1,0.0,New (0-3m),STANDARD RISK,3.0,1.0,124.32,3,1,1,Female
51252,0,11.0,Established (7-12m),STANDARD RISK,3.0,1.0,147.71,1,0,1,Male
51253,0,22.0,Mature (13-24m),STANDARD RISK,3.0,4.0,291.61,1,0,1,Male
51254,0,15.0,Mature (13-24m),STANDARD RISK,0.0,1.0,150.87,1,1,3,Male
51255,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,128.63,4,0,2,Female
51256,0,8.0,Established (7-12m),STANDARD RISK,4.0,1.0,0.0,5,0,3,Male
51257,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,121.44,3,0,1,Male
51258,0,4.0,Growing (4-6m),STANDARD RISK,3.0,2.0,130.65,5,1,1,Male
51259,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,128.1,4,0,1,Male
51260,0,7.0,Established (7-12m),STANDARD RISK,1.0,2.0,198.88,1,0,3,Male
51261,0,7.0,Established (7-12m),STANDARD RISK,1.0,1.0,186.28,3,0,3,Male
51262,0,0.0,New (0-3m),STANDARD RISK,6.0,7.0,128.67,5,0,1,Male
51263,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,153.73,5,0,1,Male
51264,0,5.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,166.67,1,0,1,Female
51265,0,4.0,Growing (4-6m),STANDARD RISK,7.0,8.0,150.03,5,0,1,Male
51266,1,0.0,New (0-3m),STANDARD RISK,3.0,1.0,123.67,1,0,1,Male
51267,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,128.58,5,0,3,Male
51268,0,8.0,Established (7-12m),STANDARD RISK,9.0,1.0,152.04,1,1,3,Female
51269,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,141.05,1,0,3,Male
51270,0,5.0,Growing (4-6m),MEDIUM RISK,0.0,1.0,196.79,1,0,1,Male
51271,1,0.0,New (0-3m),CRITICAL RISK,8.0,1.0,156.17,1,1,3,Male
51272,1,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,204.48,5,1,3,Male
51273,0,27.0,Loyal (25m+),STANDARD RISK,3.0,2.0,128.97,3,0,1,Female
51274,0,6.0,Growing (4-6m),STANDARD RISK,8.0,2.0,159.68,3,0,1,Male
51275,0,16.0,Mature (13-24m),STANDARD RISK,9.0,1.0,175.1,3,0,1,Male
51276,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,129.91,4,1,2,Male
51277,0,28.0,Loyal (25m+),STANDARD RISK,4.0,1.0,296.36,4,1,2,Male
51278,0,4.0,Growing (4-6m),MEDIUM RISK,0.0,1.0,111.29,1,1,1,Female
51279,0,12.0,Established (7-12m),STANDARD RISK,10.0,2.0,233.41000000000005,5,0,3,Male
